Runtime: 50.8922131
Patient Count: 10000,Provider Count: 1000,Room Count: 500,Specialty Count: 10
Patient Scheduling Rate: 0.499
Provider Scheduling Rates: 1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Average Rate: 1.0

Patient ID,Provider ID,Room ID,Day Assigned,System Time Created, Simulation Time Created
3774,784,126,15,93488725549100,28548742100
3775,801,124,6,93488738751100,28561944000
3776,923,125,13,93488750166400,28573359300
3777,758,117,2,93488763525400,28586718300
3778,801,124,7,93488776863000,28600056000
3779,759,117,3,93488790077400,28613270300
3780,684,118,25,93488801386300,28624579300
3781,759,117,4,93488814621300,28637814200
3782,847,130,2,93488827824600,28651017500
3783,745,124,8,93488841058100,28664251000
3784,847,130,3,93488854272200,28677465100
3785,597,125,14,93488866300400,28689493300
3786,768,119,29,93488881192700,28704385700
3787,801,124,9,93488894513300,28717706200
3788,868,130,4,93488907776800,28730969700
3789,885,125,15,93488919813500,28743006500
3790,684,118,26,93488931141000,28754333900
3791,923,125,16,93488942648200,28765841100
3792,923,125,17,93488954431500,28777624500
3793,928,125,18,93488966088200,28789281100
3794,745,124,10,93488979494100,28802687000
3795,745,124,11,93488992943800,28816136700
3796,885,125,19,93489005381700,28828574600
3797,801,124,12,93489019118000,28842311000
3798,798,126,16,93489030371000,28853564000
3799,807,126,17,93489041825400,28865018400
3800,759,117,5,93489055758400,28878951400
3801,684,118,27,93489067131800,28890324700
3802,807,126,18,93489078170000,28901362900
3803,807,126,19,93489089180300,28912373200
3804,801,124,13,93489102798400,28925991400
3805,684,118,28,93489114179900,28937372800
3806,868,130,5,93489127882800,28951075700
3807,807,126,20,93489138951600,28962144500
3808,931,125,20,93489150554000,28973746900
3809,768,119,30,93489165723500,28988916400
3810,810,124,14,93489179136500,29002329400
3811,810,124,15,93489192641700,29015834600
3812,768,119,31,93489207577900,29030770900
3813,813,126,21,93489218658500,29041851400
3814,771,120,1,93489233556400,29056749300
3815,684,118,29,93489245249100,29068442100
3816,597,125,21,93489257426500,29080619400
3817,771,120,2,93489272396100,29095589100
3818,745,124,16,93489285931700,29109124600
3819,885,125,22,93489298116300,29121309200
3820,813,126,22,93489309243300,29132436200
3821,885,125,23,93489321464700,29144657700
3822,771,120,3,93489336422700,29159615600
3823,885,125,24,93489348647500,29171840400
3824,868,130,6,93489362058000,29185250900
3825,931,125,25,93489373981200,29197174200
3826,684,118,30,93489385477200,29208670200
3827,813,126,23,93489396638400,29219831300
3828,810,124,17,93489410143200,29233336100
3829,787,117,6,93489423569200,29246762200
3830,885,125,26,93489435853400,29259046300
3831,745,124,18,93489449357000,29272549900
3832,813,126,24,93489460650600,29283843600
3833,813,126,25,93489471811600,29295004500
3834,745,124,19,93489485328300,29308521200
3835,868,130,7,93489499119800,29322312700
3836,885,125,27,93489511436800,29334629700
3837,892,125,28,93489523725700,29346918700
3838,597,125,29,93489536080600,29359273500
3839,597,125,30,93489548433300,29371626200
3840,771,120,4,93489563497300,29386690200
3841,810,124,20,93489577073800,29400266700
3842,892,125,31,93489589418700,29412611600
3843,813,126,26,93489600636200,29423829100
3844,771,120,5,93489615736400,29438929300
3845,603,127,1,93489628113600,29451306500
3846,771,120,6,93489643247800,29466440700
3847,797,120,7,93489658385100,29481578000
3848,787,117,7,93489671932300,29495125200
3849,745,124,21,93489685853700,29509046700
3850,630,127,2,93489698281100,29521474100
3851,892,128,1,93489710714200,29533907200
3852,892,128,2,93489723148000,29546340900
3853,810,124,22,93489736818900,29560011800
3854,693,118,31,93489748413200,29571606100
3855,931,126,27,93489760555300,29583748200
3856,630,127,3,93489773062300,29596255300
3857,931,126,28,93489785297700,29608490700
3858,810,124,23,93489799023500,29622216500
3859,693,128,3,93489810941100,29634134100
3860,787,117,8,93489824497600,29647690500
3861,787,117,9,93489838113600,29661306500
3862,630,127,4,93489850661100,29673854000
3863,755,124,24,93489864442400,29687635400
3864,868,130,8,93489878222600,29701415500
3865,812,124,25,93489891965100,29715158000
3866,813,126,29,93489903359300,29726552300
3867,868,130,9,93489917047600,29740240500
3868,787,117,10,93489930688700,29753881600
3869,813,126,30,93489942075200,29765268100
3870,834,124,26,93489955909700,29779102700
3871,834,124,27,93489969746500,29792939500
3872,892,128,4,93489982247900,29805440800
3873,931,126,31,93489994484600,29817677600
3874,797,120,8,93490009766100,29832959000
3875,630,127,5,93490022357100,29845550000
3876,875,130,10,93490036019800,29859212800
3877,931,127,6,93490048333000,29871525900
3878,875,130,11,93490062018500,29885211400
3879,755,124,28,93490075875300,29899068200
3880,630,127,7,93490088469500,29911662400
3881,834,124,29,93490102347500,29925540500
3882,764,124,30,93490116195300,29939388200
3883,813,131,1,93490128749600,29951942600
3884,931,127,8,93490145077300,29968270200
3885,764,124,31,93490158989100,29982182100
3886,875,130,12,93490172685700,29995878600
3887,630,127,9,93490185364000,30008556900
3888,787,117,11,93490199079600,30022272500
3889,693,128,5,93490211135100,30034328000
3890,892,128,6,93490224147600,30047340600
3891,630,127,10,93490236808600,30060001500
3892,764,129,1,93490250738300,30073931300
3893,796,117,12,93490264547600,30087740500
3894,764,129,2,93490278509000,30101702000
3895,764,129,3,93490292480500,30115673500
3896,693,128,7,93490304569900,30127762800
3897,875,130,13,93490318344000,30141536900
3898,875,130,14,93490332098300,30155291200
3899,931,127,11,93490344950000,30168142900
3900,797,120,9,93490360614200,30183807100
3901,797,120,10,93490376155700,30199348700
3902,797,120,11,93490391737000,30214930000
3903,796,117,13,93490405797100,30228990200
3904,796,117,14,93490420984400,30244177400
3905,630,127,12,93490433738100,30256931100
3906,892,128,8,93490446378200,30269571100
3907,764,129,4,93490460328600,30283521500
3908,875,130,15,93490474170300,30297363200
3909,877,130,16,93490488148000,30311341000
3910,892,128,9,93490500854800,30324047700
3911,931,127,13,93490513287800,30336480700
3912,934,127,14,93490525759100,30348952000
3913,880,130,17,93490539634700,30362827600
3914,934,127,15,93490552120900,30375313800
3915,819,131,2,93490563663100,30386856000
3916,834,130,18,93490577840400,30401033300
3917,764,129,5,93490591905300,30415098300
3918,780,129,6,93490605941400,30429134300
3919,797,120,12,93490621713900,30444906900
3920,934,127,16,93490634480000,30457673000
3921,934,127,17,93490647154600,30470347600
3922,796,117,15,93490662047300,30485240200
3923,804,120,13,93490678624000,30501817000
3924,693,128,10,93490692286900,30515480000
3925,880,130,19,93490707359700,30530552800
3926,796,117,16,93490721643500,30544836400
3927,834,130,20,93490735932900,30559125800
3928,693,128,11,93490748183700,30571376700
3929,946,127,18,93490760707200,30583900200
3930,804,120,14,93490776409900,30599602800
3931,924,128,12,93490789729200,30612922200
3932,924,128,13,93490802528600,30625721600
3933,834,130,21,93490816751900,30639944800
3934,880,130,22,93490830778000,30653970900
3935,938,128,14,93490843628400,30666821300
3936,693,128,15,93490855980900,30679173800
3937,796,117,17,93490869983400,30693176300
3938,693,128,16,93490882564500,30705757500
3939,799,117,18,93490896594000,30719786900
3940,693,128,17,93490908908500,30732101500
3941,780,129,7,93490923001500,30746194500
3942,804,120,15,93490938597500,30761790400
3943,815,117,19,93490952579600,30775772500
3944,834,130,23,93490966874500,30790067400
3945,834,130,24,93490981233000,30804425900
3946,780,129,8,93490995404300,30818597200
3947,815,117,20,93491009448600,30832641600
3948,815,117,21,93491023464900,30846657800
3949,699,128,18,93491035824200,30859017100
3950,880,130,25,93491049877800,30873070800
3951,880,130,26,93491063935300,30887128200
3952,951,127,19,93491076570500,30899763500
3953,630,127,20,93491089507800,30912700700
3954,819,131,3,93491101272200,30924465200
3955,938,128,19,93491114181900,30937374800
3956,780,129,9,93491128413500,30951606400
3957,780,129,10,93491142631900,30965824800
3958,804,120,16,93491158316500,30981509500
3959,951,127,21,93491170993500,30994186400
3960,699,128,20,93491183384400,31006577300
3961,804,120,17,93491199083600,31022276500
3962,780,129,11,93491213348800,31036541700
3963,938,128,21,93491226288600,31049481500
3964,699,128,22,93491238691200,31061884200
3965,789,129,12,93491252953900,31076146800
3966,819,131,4,93491264684400,31087877300
3967,804,120,18,93491280672200,31103865100
3968,808,120,19,93491296549700,31119742700
3969,815,117,22,93491310685700,31133878600
3970,789,129,13,93491324999700,31148192600
3971,938,128,23,93491337990800,31161183800
3972,880,130,27,93491352171500,31175364500
3973,815,117,23,93491366290700,31189483600
3974,881,130,28,93491380577900,31203770900
3975,837,117,24,93491394724800,31217917700
3976,840,130,29,93491409179500,31232372500
3977,951,127,22,93491421951800,31245144700
3978,840,130,30,93491436420400,31259613400
3979,938,128,24,93491449451800,31272644700
3980,881,130,31,93491463640100,31286833000
3981,699,128,25,93491476126400,31299319300
3982,842,117,25,93491490331500,31313524400
3983,842,117,26,93491504528700,31327721700
3984,808,120,20,93491520333800,31343526700
3985,881,132,1,93491534601100,31357794000
3986,828,131,5,93491546367100,31369560000
3987,938,128,26,93491559453700,31382646600
3988,826,120,21,93491575304600,31398497600
3989,881,132,2,93491589594900,31412787900
3990,826,120,22,93491605413100,31428606000
3991,951,127,23,93491618203300,31441396200
3992,789,129,14,93491632683000,31455875900
3993,840,131,6,93491647285900,31470478900
3994,699,128,27,93491659852600,31483045500
3995,631,127,24,93491672954300,31496147200
3996,842,117,27,93491687198600,31510391600
3997,631,127,25,93491700299600,31523492500
3998,953,127,26,93491713433200,31536626100
3999,700,128,28,93491726032400,31549225400
4000,631,127,27,93491739162300,31562355200
4001,789,129,15,93491753591800,31576784700
4002,826,120,23,93491770277800,31593470800
4003,856,117,28,93491785322600,31608515500
4004,881,132,3,93491800457700,31623650700
4005,953,127,28,93491814289900,31637482900
4006,789,129,16,93491830064300,31653257300
4007,856,117,29,93491845696500,31668889600
4008,700,128,29,93491859158100,31682351200
4009,840,131,7,93491873868100,31697061100
4010,938,128,30,93491887099700,31710292600
4011,631,127,29,93491900975300,31724168300
4012,700,128,31,93491913851700,31737044700
4013,828,131,8,93491925886000,31749078900
4014,800,129,17,93491940775200,31763968400
4015,826,120,24,93491957054400,31780247300
4016,833,120,25,93491973302500,31796495500
4017,856,117,30,93491987901900,31811094900
4018,833,120,26,93492004001500,31827194400
4019,800,129,18,93492018553200,31841746100
4020,631,127,30,93492031797700,31854990700
4021,631,127,31,93492045069100,31868262100
4022,840,131,9,93492059813000,31883006000
4023,881,132,4,93492074246900,31897439900
4024,700,129,19,93492087133600,31910326500
4025,803,129,20,93492101705100,31924898100
4026,953,131,10,93492115296300,31938489300
4027,891,132,5,93492129718600,31952911500
4028,938,131,11,93492143352000,31966544900
4029,891,132,6,93492157786500,31980979400
4030,700,129,21,93492170682500,31993875400
4031,803,129,22,93492185806200,32008999200
4032,940,131,12,93492199503200,32022696200
4033,803,129,23,93492214174000,32037367000
4034,856,117,31,93492228630000,32051822900
4035,891,132,7,93492243119400,32066312400
4036,822,129,24,93492257768900,32080961800
4037,822,129,25,93492272399500,32095592500
4038,953,131,13,93492286070500,32109263500
4039,891,132,8,93492300570000,32123762900
4040,631,129,26,93492314446900,32137639800
4041,940,131,14,93492328280700,32151473600
4042,891,132,9,93492342787200,32165980100
4043,953,131,15,93492356835600,32180028500
4044,843,131,16,93492371862800,32195055700
4045,953,131,17,93492385578000,32208770900
4046,852,129,27,93492400327500,32223520500
4047,953,131,18,93492414057800,32237250700
4048,856,131,19,93492429280900,32252473900
4049,856,131,20,93492444485600,32267678500
4050,633,129,28,93492458371200,32281564100
4051,890,131,21,93492473595400,32296788400
4052,833,120,27,93492489722600,32312915600
4053,891,132,10,93492504262900,32327455800
4054,895,132,11,93492518860300,32342053200
4055,894,131,22,93492534124700,32357317600
4056,953,131,23,93492547943500,32371136500
4057,843,131,24,93492562903000,32386095900
4058,940,131,25,93492576792100,32399985000
4059,895,132,12,93492591366200,32414559100
4060,843,131,26,93492606371800,32429564700
4061,895,132,13,93492621001600,32444194500
4062,961,131,27,93492634891700,32458084600
4063,940,131,28,93492648799300,32471992300
4064,961,131,29,93492662724400,32485917300
4065,843,131,30,93492678179300,32501372200
4066,700,129,30,93492691271600,32514464600
4067,833,120,28,93492707467800,32530660800
4068,895,132,14,93492722089400,32545282300
4069,894,131,31,93492737476600,32560669500
4070,828,132,15,93492749832500,32573025400
4071,700,132,16,93492763378300,32586571200
4072,895,132,17,93492778112200,32601305200
4073,894,132,18,93492793714100,32616907000
4074,894,132,19,93492809286700,32632479600
4075,852,129,29,93492824117700,32647310700
4076,961,133,1,93492838102200,32661295200
4077,828,132,20,93492850693300,32673886200
4078,940,137,1,93492864661300,32687854200
4079,700,132,22,93492878415100,32701608100
4080,961,133,2,93492892451400,32715644300
4081,633,129,31,93492906630600,32729823500
4082,894,132,21,93492922310200,32745503100
4083,828,132,23,93492934830400,32758023400
4084,894,132,24,93492950523200,32773716100
4085,849,133,3,93492965739900,32788932900
4086,828,132,25,93492978272200,32801465100
4087,898,132,26,93492993981300,32817174300
4088,828,132,27,93493006550400,32829743300
4089,944,137,2,93493020596400,32843789300
4090,898,132,28,93493036362500,32859555400
4091,961,133,4,93493050439700,32873632600
4092,716,132,29,93493064180800,32887373800
4093,898,132,30,93493079993100,32903186000
4094,961,133,5,93493094288600,32917481500
4095,895,132,31,93493109240100,32932433000
4096,831,138,1,93493121843200,32945036200
4097,633,133,6,93493136510800,32959703700
4098,895,135,1,93493151412800,32974605700
4099,859,120,29,93493167710500,32990903400
4100,831,138,2,93493180354500,33003547400
4101,944,137,3,93493194463700,33017656600
4102,849,133,7,93493209731300,33032924200
4103,831,138,3,93493222347900,33045540900
4104,633,133,8,93493237081700,33060274600
4105,961,133,9,93493251243400,33074436300
4106,716,135,2,93493265043900,33088236800
4107,633,133,10,93493279775400,33102968400
4108,898,136,1,93493295623800,33118816800
4109,903,136,2,93493311460700,33134653600
4110,944,137,4,93493325579500,33148772400
4111,849,133,11,93493340940200,33164133100
4112,633,133,12,93493356003000,33179196000
4113,633,133,13,93493370860500,33194053500
4114,903,136,3,93493386781600,33209974500
4115,852,133,14,93493402467500,33225660500
4116,944,137,5,93493416638400,33239831300
4117,716,135,3,93493430596000,33253789000
4118,638,133,15,93493445564100,33268757000
4119,961,133,16,93493459826600,33283019600
4120,903,136,4,93493475758700,33298951700
4121,717,135,4,93493489621600,33312814500
4122,835,138,4,93493502349100,33325542000
4123,647,133,17,93493517210300,33340403200
4124,835,138,5,93493529971700,33353164600
4125,948,137,6,93493544210300,33367403200
4126,955,136,5,93493560287800,33383480700
4127,948,137,7,93493574532200,33397725200
4128,955,136,6,93493590474300,33413667200
4129,961,133,18,93493604827200,33428020100
4130,724,135,5,93493618776600,33441969500
4131,835,138,6,93493631613300,33454806200
4132,963,133,19,93493646017200,33469210100
4133,959,137,8,93493660289100,33483482100
4134,955,136,7,93493676440300,33499633300
4135,859,120,30,93493692905300,33516098200
4136,904,135,6,93493708026600,33531219500
4137,955,136,8,93493724074500,33547267400
4138,963,133,20,93493738480700,33561673600
4139,859,120,31,93493754956000,33578148900
4140,835,138,7,93493767803900,33590996900
4141,849,133,21,93493783491400,33606684500
4142,963,133,22,93493798138200,33621331200
4143,849,133,23,93493813709700,33636902600
4144,955,136,9,93493829746500,33652939500
4145,849,133,24,93493845318100,33668511100
4146,955,136,10,93493861371600,33684564500
4147,835,138,8,93493874318900,33697511800
4148,904,135,7,93493889549400,33712742300
4149,963,133,25,93493904038400,33727231300
4150,852,133,26,93493919739500,33742932400
4151,835,138,9,93493932655600,33755848600
4152,963,133,27,93493947159800,33770352700
4153,724,135,8,93493961236300,33784429300
4154,959,137,9,93493975800400,33798993400
4155,852,133,28,93493991998500,33815191500
4156,835,138,10,93494005515900,33828709000
4157,835,138,11,93494018966700,33842159700
4158,955,136,11,93494035588100,33858781000
4159,959,137,10,93494050324900,33873517900
4160,963,133,29,93494065509700,33888702600
4161,904,135,9,93494081035400,33904228300
4162,955,136,12,93494097158500,33920351400
4163,647,133,30,93494112462300,33935655400
4164,904,135,10,93494127749700,33950942700
4165,724,135,11,93494141965500,33965158400
4166,959,137,11,93494156564500,33979757500
4167,839,138,12,93494169563800,33992756700
4168,955,136,13,93494185762000,34008955000
4169,724,135,12,93494199905300,34023098200
4170,859,123,1,93494216714300,34039907200
4171,852,133,31,93494232699600,34055892600
4172,904,135,13,93494247975700,34071168600
4173,959,137,12,93494262387200,34085580100
4174,647,136,14,93494277712900,34100905800
4175,957,136,15,93494293915500,34117108400
4176,839,138,13,93494307248100,34130441100
4177,957,136,16,93494323463300,34146656300
4178,859,123,2,93494340164000,34163356900
4179,964,136,17,93494356446900,34179639800
4180,854,136,18,93494372790200,34195983100
4181,849,134,1,93494388659200,34211852100
4182,849,134,2,93494404453600,34227646600
4183,859,123,3,93494421225800,34244418800
4184,854,136,19,93494437636100,34260829000
4185,854,136,20,93494453908600,34277101500
4186,963,136,21,93494468728900,34291921800
4187,904,135,14,93494484310700,34307503700
4188,653,136,22,93494499762400,34322955300
4189,724,135,15,93494513989000,34337182000
4190,839,138,14,93494527070900,34350263800
4191,904,135,16,93494542469800,34365662800
4192,653,136,23,93494557947200,34381140100
4193,653,136,24,93494573445000,34396637900
4194,854,136,25,93494589680800,34412873700
4195,959,137,13,93494604193200,34427386100
4196,859,123,4,93494620973300,34444166200
4197,839,138,15,93494634032200,34457225200
4198,964,136,26,93494650458400,34473651300
4199,964,136,27,93494666877900,34490070800
4200,971,136,28,93494683311800,34506504800
4201,724,135,17,93494697660700,34520853600
4202,966,137,14,93494712289200,34535482100
4203,854,136,29,93494728501600,34551694600
4204,849,134,4,93494744431100,34567624100
4205,653,136,30,93494760057800,34583250700
4206,876,134,3,93494776094000,34599286900
4207,854,136,31,93494792421400,34615614300
4208,653,137,15,93494808329200,34631522100
4209,966,137,16,93494822913900,34646106900
4210,971,139,1,93494839426600,34662619500
4211,859,123,5,93494856318500,34679511400
4212,653,137,17,93494872131700,34695324700
4213,653,137,18,93494888000700,34711193600
4214,966,137,19,93494902691400,34725884400
4215,966,137,20,93494917365500,34740558400
4216,876,134,5,93494933351300,34756544200
4217,963,138,16,93494948624300,34771817200
4218,971,139,2,93494965432600,34788625600
4219,653,137,21,93494981318700,34804511600
4220,839,138,17,93494994517400,34817710300
4221,859,123,6,93495011436400,34834629400
4222,876,134,6,93495027449500,34850642400
4223,913,135,18,93495043039100,34866232000
4224,966,137,22,93495057790200,34880983100
4225,860,139,3,93495074094900,34897287800
4226,839,138,18,93495087300000,34910493000
4227,886,123,7,93495104281000,34927474000
4228,876,134,7,93495120321500,34943514400
4229,876,134,8,93495136584700,34959777700
4230,886,123,8,93495153576600,34976769500
4231,886,123,9,93495170598000,34993791000
4232,653,137,25,93495186559600,35009752600
4234,971,139,4,93495213591100,35036784100
4235,654,137,23,93495231210400,35054403300
4236,954,135,19,93495248445400,35071638400
4237,654,137,24,93495266110900,35089303800
4238,954,135,20,93495283382500,35106575500
4239,876,134,9,93495301213700,35124406600
4240,860,139,5,93495319294700,35142487600
4241,908,134,10,93495337097900,35160290800
4242,724,135,21,93495353137600,35176330600
4243,844,138,19,93495367832600,35191025500
4244,971,139,6,93495386291800,35209484700
4245,888,123,10,93495405087900,35228280800
4246,844,138,20,93495419788900,35242981800
4247,860,139,7,93495438083000,35261276000
4248,971,139,8,93495456556900,35279749900
4249,888,123,11,93495475585400,35298778300
4250,979,139,9,93495494105200,35317298100
4251,954,135,22,93495511421000,35334613900
4252,844,138,21,93495526316900,35349509800
4253,888,123,12,93495545148900,35368341800
4254,862,139,10,93495563342100,35386535000
4256,966,137,26,93495579747900,35402940900
4257,908,134,11,93495597651200,35420844100
4258,654,137,27,93495615361900,35438554800
4259,966,137,28,93495631808400,35455001400
4260,862,139,11,93495650010300,35473203300
4261,966,137,29,93495666462400,35489655300
4262,724,135,23,93495682606600,35505799600
4263,844,138,22,93495697350000,35520543000
4264,862,139,12,93495715590300,35538783200
4265,862,139,13,93495734145700,35557338600
4266,862,139,14,93495752677800,35575870700
4267,862,139,15,93495770992500,35594185400
4268,954,135,24,93495788509300,35611702200
